Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,real_costs_of_goods_sold,real_tangible_fixed_assets
185281402,"CENTURY PACIFIC FOOD, INC",2024,Philippines (the),PH,4639,Wholesale and retail trade; repair of motor vehicles and motorcycles,3201,1306623.104,931502.248,202168.2466,1099016.269,783497.6448,170046.1221
77226362,CENTURY PEAK HOLDINGS CORPORATION,2017,Philippines (the),PH,729,"Professional, scientific and technical activities",101,6501.431983,2762.794609,19001.24126,6744.628047,2866.141192,19712.01192
77226362,CENTURY PEAK HOLDINGS CORPORATION,2018,Philippines (the),PH,729,"Professional, scientific and technical activities",60,697.2536524,430.3543162,17260.52725,697.2536524,430.3543162,17260.52725
77226362,CENTURY PEAK HOLDINGS CORPORATION,2019,Philippines (the),PH,729,"Professional, scientific and technical activities",183,3024.574329,1312.431024,35861.91465,3003.636689,1303.34571,35613.66026
77226362,CENTURY PEAK HOLDINGS CORPORATION,2020,Philippines (the),PH,729,"Professional, scientific and technical activities",306,1605.400067,774.4191617,70216.64784,1568.400378,756.5711071,68598.36329
77226362,CENTURY PEAK HOLDINGS CORPORATION,2021,Philippines (the),PH,729,"Professional, scientific and technical activities",252,19876.37412,5552.802723,102012.922,18984.95539,5303.769761,97437.83054
77226362,CENTURY PEAK HOLDINGS CORPORATION,2022,Philippines (the),PH,729,"Professional, scientific and technical activities",251,19267.53392,9077.993614,149506.6113,17445.8777,8219.711304,135371.4527
77226362,CENTURY PEAK HOLDINGS CORPORATION,2023,Philippines (the),PH,729,"Professional, scientific and technical activities",789,45560.24208,20170.02875,147876.1658,39438.01791,17459.65163,128005.0898
37507514,CENTURY PROPERTIES GROUP INC.,2006,Philippines (the),PH,6420,Financial and insurance activities,155,42703.39118,30763.86084,70220.69171,60242.52701,43399.19305,99061.73258
37507514,CENTURY PROPERTIES GROUP INC.,2007,Philippines (the),PH,6420,Financial and insurance activities,80,222.6033154,1599.043477,58975.04801,304.3988812,2186.611842,80645.42348
37507514,CENTURY PROPERTIES GROUP INC.,2008,Philippines (the),PH,6420,Financial and insurance activities,5,325.7449759,13965.90389,41196.90477,415.6029037,17818.4489,52561.2197
37507514,CENTURY PROPERTIES GROUP INC.,2009,Philippines (the),PH,6420,Financial and insurance activities,5,866.7270517,26332.7643,32147.35893,1076.343763,32701.3061,39922.15222
37507514,CENTURY PROPERTIES GROUP INC.,2010,Philippines (the),PH,6420,Financial and insurance activities,791,68235.77654,38699.62471,1568.052894,81189.79071,46046.43766,1865.735142
37507514,CENTURY PROPERTIES GROUP INC.,2011,Philippines (the),PH,6420,Financial and insurance activities,921,95975.89523,55937.99111,4376.821292,109889.7811,64047.47339,5011.340946
37507514,CENTURY PROPERTIES GROUP INC.,2012,Philippines (the),PH,6420,Financial and insurance activities,2077,221159.8589,120175.7611,4652.481017,248271.0417,134907.6706,5222.811745
37507514,CENTURY PROPERTIES GROUP INC.,2013,Philippines (the),PH,6420,Financial and insurance activities,2865,226611.7494,130050.6177,3552.055742,249253.9772,143044.8059,3906.964327
37507514,CENTURY PROPERTIES GROUP INC.,2014,Philippines (the),PH,6420,Financial and insurance activities,2865,256918.5764,144593.049,2730.394273,274216.9576,154328.5291,2914.232288
37507514,CENTURY PROPERTIES GROUP INC.,2015,Philippines (the),PH,6420,Financial and insurance activities,3487,177255.5647,109795.1062,4945.723594,190561.6582,118037.1264,5316.985623
37507514,CENTURY PROPERTIES GROUP INC.,2016,Philippines (the),PH,6420,Financial and insurance activities,1940,131833.0162,68370.18488,10585.61024,139937.7234,72573.38329,11236.38251
37507514,CENTURY PROPERTIES GROUP INC.,2017,Philippines (the),PH,6420,Financial and insurance activities,1719.666667,144416.0358,66402.67785,21404.16168,149818.1397,68886.57217,22204.81727
37507514,CENTURY PROPERTIES GROUP INC.,2018,Philippines (the),PH,6420,Financial and insurance activities,1499.333333,205227.9695,116829.2478,24159.60576,205227.9695,116829.2478,24159.60576
37507514,CENTURY PROPERTIES GROUP INC.,2019,Philippines (the),PH,6420,Financial and insurance activities,1279,285292.0537,176813.6722,32479.15019,283317.1173,175589.6782,32254.31302
37507514,CENTURY PROPERTIES GROUP INC.,2020,Philippines (the),PH,6420,Financial and insurance activities,1306,228297.0618,137302.623,37130.38023,223035.4947,134138.2065,36274.63559
37507514,CENTURY PROPERTIES GROUP INC.,2021,Philippines (the),PH,6420,Financial and insurance activities,1222,190891.7396,107007.3681,35763.12749,182330.5971,102208.2849,34159.21717
37507514,CENTURY PROPERTIES GROUP INC.,2022,Philippines (the),PH,6420,Financial and insurance activities,1025,201966.5901,112552.1208,44267.89038,182871.5831,101910.8383,40082.56608
37507514,CENTURY PROPERTIES GROUP INC.,2023,Philippines (the),PH,6420,Financial and insurance activities,1039,238111.6103,121872.7468,24704.53659,206115.0144,105495.9182,21384.82835
37507514,CENTURY PROPERTIES GROUP INC.,2024,Philippines (the),PH,6420,Financial and insurance activities,1159,268086.9022,130418.1366,54424.79242,225491.0892,109696.2494,45777.34168
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2016,Philippines (the),PH,5224,Transportation and storage,300,58979.14233,31024.17057,156958.3852,62605.00699,32931.44558,166607.7264
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2017,Philippines (the),PH,5224,Transportation and storage,1231,81186.8049,38679.44502,226410.7849,84223.72223,40126.30916,234880.0286
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2018,Philippines (the),PH,5224,Transportation and storage,2162,100782.8925,53071.75327,328197.7418,100782.8925,53071.75327,328197.7418
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2019,Philippines (the),PH,5224,Transportation and storage,2139,143197.698,80848.80957,450097.3112,142206.4108,80289.13306,446981.5091
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2020,Philippines (the),PH,5224,Transportation and storage,2116,123068.4865,71020.71144,447658.1384,120232.1245,69383.89562,437340.9519
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2021,Philippines (the),PH,5224,Transportation and storage,2041,94969.27746,66189.94102,374863.7958,90710.08049,63221.44422,358051.8459
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2022,Philippines (the),PH,5224,Transportation and storage,2132,117733.5,76280.86268,328182.289,106602.3421,69068.85992,297154.1714
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2023,Philippines (the),PH,5224,Transportation and storage,2286,136055.679,74291.12519,326461.0074,117772.9981,64308.14658,282592.332
339941095,CHELSEA LOGISTICS AND INFRASTRUCTURE HOLDINGS CORP,2024,Philippines (the),PH,5224,Transportation and storage,2461,148089.1638,78271.86312,311358.3526,124559.561,65835.39711,261887.222
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2011,Philippines (the),PH,2611,Manufacturing,894,37408,21698,14290,42831.13922,24843.61791,16361.66006
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2012,Philippines (the),PH,2611,Manufacturing,879,40631,30806,14619,45611.80652,34582.3955,16411.09004
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2013,Philippines (the),PH,2611,Manufacturing,1565,43984,33216,15784,48378.72248,36534.82279,17361.08029
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2014,Philippines (the),PH,2611,Manufacturing,1735,54752,41412,17015,58438.46355,44200.27857,18160.62349
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2015,Philippines (the),PH,2611,Manufacturing,1735,60201,47866,23842,64720.12546,51459.17053,25631.75414
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2016,Philippines (the),PH,2611,Manufacturing,2807,75072,58939,28676,79687.20635,62562.39683,30438.91636
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2017,Philippines (the),PH,2611,Manufacturing,2807,89038,66398,31294,92368.60336,68881.71933,32464.60021
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2018,Philippines (the),PH,2611,Manufacturing,2282,114920,79415,38161,114920,79415,38161
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2019,Philippines (the),PH,2611,Manufacturing,1428,80843,51817,37230,80283.3637,51458.29641,36972.27503
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2020,Philippines (the),PH,2611,Manufacturing,1292,69804,42555,42395,68195.22576,41574.23403,41417.92155
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2021,Philippines (the),PH,2611,Manufacturing,1912,71385,42654,41230,68183.51438,40741.04675,39380.91053
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2022,Philippines (the),PH,2611,Manufacturing,1912,87909,55045,53424,79597.61063,49840.74983,48373.00789
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2023,Philippines (the),PH,2611,Manufacturing,1505,73891,43845,48493,63961.78879,37953.26399,41976.68219
128568892,CIRTEK HOLDINGS PHILIPPINES CORPORATION,2024,Philippines (the),PH,2611,Manufacturing,1413,59119,32901,42862,49725.69563,27673.4233,36051.73914
339821648,CITICORE ENERGY REIT CORP.,2021,Philippines (the),PH,6820,Real estate activities,3,7446.271859,170.3627874,26957.57724,7112.320297,162.7223305,25748.57961
339821648,CITICORE ENERGY REIT CORP.,2022,Philippines (the),PH,6820,Real estate activities,3,24500.19609,0.213827513,23297.95089,22183.81586,0.193611111,21095.23739
418162934,CITICORE RENEWABLE ENERGY CORPORATION,2023,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",265,66391.86853,29935.44696,175968.4145,57470.36408,25912.82749,152322.4014
418162934,CITICORE RENEWABLE ENERGY CORPORATION,2024,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",121,89497.25666,44107.43829,443459.8243,75277.20943,37099.29213,372999.3445
37507596,CITYLAND DEVELOPMENT CORPORATION,2001,Philippines (the),PH,6831,Real estate activities,253,18353.78639,8506.06989,1232.919664,32829.15025,15214.68325,2205.305435
37507596,CITYLAND DEVELOPMENT CORPORATION,2002,Philippines (the),PH,6831,Real estate activities,218,10437.75426,5311.322889,2256.836674,17911.98634,9114.63718,3872.904715
37507596,CITYLAND DEVELOPMENT CORPORATION,2003,Philippines (the),PH,6831,Real estate activities,180,12110.02491,6491.532799,2225.953234,20138.87172,10795.3656,3701.741901
37507596,CITYLAND DEVELOPMENT CORPORATION,2004,Philippines (the),PH,6831,Real estate activities,216,23759.21914,13906.05489,2013.933542,37313.34666,21839.16246,3162.839652
37507596,CITYLAND DEVELOPMENT CORPORATION,2005,Philippines (the),PH,6831,Real estate activities,209,37471.17934,22434.75313,1953.737801,55563.39452,33266.92837,2897.061318
37507596,CITYLAND DEVELOPMENT CORPORATION,2006,Philippines (the),PH,6831,Real estate activities,209,38420.4391,22030.1638,2729.646686,54200.48095,31078.39217,3850.767109
37507596,CITYLAND DEVELOPMENT CORPORATION,2007,Philippines (the),PH,6831,Real estate activities,281,49534.96217,32166.78292,2741.721173,67736.57904,43986.46407,3749.166342
37507596,CITYLAND DEVELOPMENT CORPORATION,2008,Philippines (the),PH,6831,Real estate activities,209,39865.11576,25862.48319,2016.931686,50862.05189,32996.74256,2573.309574
37507596,CITYLAND DEVELOPMENT CORPORATION,2009,Philippines (the),PH,6831,Real estate activities,137,41341.63781,26651.63033,1761.239071,51340.05444,33097.28943,2187.19225
37507596,CITYLAND DEVELOPMENT CORPORATION,2010,Philippines (the),PH,6831,Real estate activities,221,34139.38765,21995.35188,1578.625982,40620.47621,26170.99279,1878.315447
37507596,CITYLAND DEVELOPMENT CORPORATION,2011,Philippines (the),PH,6831,Real estate activities,220,36853.16992,22106.03781,1261.040832,42195.87391,25310.81007,1443.857341
37507596,CITYLAND DEVELOPMENT CORPORATION,2012,Philippines (the),PH,6831,Real estate activities,216,35713.39059,20707.78286,1042.071265,40091.36526,23246.27465,1169.814992
37507596,CITYLAND DEVELOPMENT CORPORATION,2013,Philippines (the),PH,6831,Real estate activities,230,30417.79691,14411.44718,600.418801,33457.03335,15851.38695,660.4104798
37507596,CITYLAND DEVELOPMENT CORPORATION,2014,Philippines (the),PH,6831,Real estate activities,232,29254.9928,16001.63632,30330.95041,31224.73755,17079.02982,32373.13961
37507596,CITYLAND DEVELOPMENT CORPORATION,2015,Philippines (the),PH,6831,Real estate activities,201,54117.8813,30149.25994,297.7568575,58180.36357,32412.48294,320.1086556
37507596,CITYLAND DEVELOPMENT CORPORATION,2016,Philippines (the),PH,6831,Real estate activities,206,32895.77037,16585.9917,207.5562616,34918.10584,17605.64982,220.3162117
37507596,CITYLAND DEVELOPMENT CORPORATION,2017,Philippines (the),PH,6831,Real estate activities,218,30350.27839,14802.49534,211.0049404,31485.57724,15356.20545,218.8979048
37507596,CITYLAND DEVELOPMENT CORPORATION,2018,Philippines (the),PH,6831,Real estate activities,215,31732.34336,14079.58485,1154.047542,31732.34336,14079.58485,1154.047542
37507596,CITYLAND DEVELOPMENT CORPORATION,2019,Philippines (the),PH,6831,Real estate activities,225,37795.40432,17706.40861,1275.953805,37533.76534,17583.83586,1267.121005
37507596,CITYLAND DEVELOPMENT CORPORATION,2020,Philippines (the),PH,6831,Real estate activities,137,26655.77818,11782.99572,1492.921929,26041.4419,11511.43277,1458.514526
37507596,CITYLAND DEVELOPMENT CORPORATION,2021,Philippines (the),PH,6831,Real estate activities,183,31457.18342,12780.95113,1228.443716,30046.38675,12207.74904,1173.35028
37507596,CITYLAND DEVELOPMENT CORPORATION,2022,Philippines (the),PH,6831,Real estate activities,183,53502.95812,21181.89601,1030.007131,48444.50088,19179.2457,932.6247205
37507596,CITYLAND DEVELOPMENT CORPORATION,2023,Philippines (the),PH,6831,Real estate activities,176,45556.42686,21237.02893,1370.615638,39434.71537,18383.27211,1186.437157
37507596,CITYLAND DEVELOPMENT CORPORATION,2024,Philippines (the),PH,6831,Real estate activities,177,33738.83791,12847.39853,1216.740751,28378.13875,10806.10005,1023.41515
399600393,CONCEPCION INDUSTRIAL CORPORATION,2018,Philippines (the),PH,2825,Manufacturing,3,270402.371,170552.7916,10537.36484,270402.371,170552.7916,10537.36484
399600393,CONCEPCION INDUSTRIAL CORPORATION,2019,Philippines (the),PH,2825,Manufacturing,1393,297863.944,188222.6467,26158.0679,295801.9785,186919.6739,25976.98847
399600393,CONCEPCION INDUSTRIAL CORPORATION,2020,Philippines (the),PH,2825,Manufacturing,1344,224735.6496,138896.4692,23394.68243,219556.1624,135695.3194,22855.5047
399600393,CONCEPCION INDUSTRIAL CORPORATION,2021,Philippines (the),PH,2825,Manufacturing,1389,241577.1702,157249.1857,19706.60219,230742.8796,150196.8497,18822.79742
399600393,CONCEPCION INDUSTRIAL CORPORATION,2022,Philippines (the),PH,2825,Manufacturing,1218,235569.566,159724.3947,14871.89955,213297.553,144623.1919,13465.83023
399600393,CONCEPCION INDUSTRIAL CORPORATION,2023,Philippines (the),PH,2825,Manufacturing,888,264475.855,176898.193,13971.5657,228936.5251,153127.2396,12094.11612
399600393,CONCEPCION INDUSTRIAL CORPORATION,2024,Philippines (the),PH,2825,Manufacturing,1361,312476.5137,205662.3341,11948.27076,262827.7206,172985.0408,10049.83296
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2017,Philippines (the),PH,2351,Manufacturing,661,439540.898,214452.2491,312135.3177,455982.6014,222474.1654,323811.2194
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2018,Philippines (the),PH,2351,Manufacturing,682,444729.3263,230461.2988,337000.6782,444729.3263,230461.2988,337000.6782
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2019,Philippines (the),PH,2351,Manufacturing,717,465555.2175,234047.1382,392907.9884,462332.4079,232426.945,390188.0798
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2020,Philippines (the),PH,2351,Manufacturing,764,410656.9946,196576.4574,451731.5415,401192.5742,192045.9557,441320.4753
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2021,Philippines (the),PH,2351,Manufacturing,759,412359.5424,219305.5937,448812.7672,393865.9773,209470.1423,428684.3422
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2022,Philippines (the),PH,2351,Manufacturing,741,366833.5543,214667.0356,448456.8974,332151.1383,194371.2602,406057.3718
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2023,Philippines (the),PH,2351,Manufacturing,697,312203.0667,213394.8903,495167.27,270250.3229,184719.6397,428628.4438
299842014,"CONCREAT HOLDINGS PHILIPPINES, INC.",2024,Philippines (the),PH,2351,Manufacturing,707,276721.7832,198509.0782,516948.0319,232753.9905,166968.352,434811.1519
37507231,CONCRETE AGGREGATES CORPORATION,2003,Philippines (the),PH,811,Administrative and support service activities,185,5285.140792,4050.315668,2107.109998,8789.145624,6735.641608,3504.106579
37507231,CONCRETE AGGREGATES CORPORATION,2004,Philippines (the),PH,811,Administrative and support service activities,135,7252.030407,4155.295237,2064.051727,11389.159,6525.8025,3241.549193
37507231,CONCRETE AGGREGATES CORPORATION,2005,Philippines (the),PH,811,Administrative and support service activities,122.6666667,6494.281057,3351.329576,2246.575168,9629.91576,4969.452541,3331.289396
37507231,CONCRETE AGGREGATES CORPORATION,2006,Philippines (the),PH,811,Administrative and support service activities,110.3333333,6247.842592,3297.056932,3586.257455,8813.956356,4651.224078,5059.205034
37507231,CONCRETE AGGREGATES CORPORATION,2007,Philippines (the),PH,811,Administrative and support service activities,98,8900.871823,4928.552375,2433.491907,12171.49628,6739.548451,3327.678265
